"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
43세 두아이의 아빠가 모더나2차 접종 후 하루도 지나지 않아서 사망했습니다.
다주택자에 대한 약탈적 종부세 중단하라
공립 유치원 교사 임용후보자 선정경쟁시험 개선 및 유아교육의 방향에 대한 재검토
유류세인하 누구를 위한겁니까..보조금깍지 마세요
대구 시내의 한 식당에서 손님을 내쫓는 등 행패를 부린 중학생 일당 강력처벌과신상공개를 요청합니다
모더나 2차 접종을 맞고 3일만에 '식물인간'이 되어버린 아들을 살려주세요.
"대전시는 새내기 공무원의 억울한 죽음에 대한 징계절차를 즉각 진행하고, 정부와 국회는 법을 개정하여 공무원도 직장내 괴롭힘 금지법으로 보호하여 주십시오."
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
*** 양모 2심 선고 너무합니다 다시 2심 재판을 요청합니다.
한국판 뉴딜 민자사업의 지하철 3호선 파주연장(대화-덕이-운정-금릉) 노선의 민자적격성조사를 올해안에 완료하여 조속히 확정시켜 주세요!
위드 코로나에 대비할 전국 항체치료센터를 즉시 마련해주세요.
화교특별전형 폐지를 요구합니다
인천 층간소음 상해사건을 담당한 현장 경관 2명과 망언을 한 것으로 추정되는 경관 1명의 파면을 요청합니다.
학폭으로 제 아이가 고통받고 있습니다.가해자편에선 수사로 죽음을 선택하려는 아이를 살릴 수 있도록 공정한 수사를 촉구합니다.
"대통령님, 경찰관들이 국민은 안전하게 보호할 수 있도록 ""무기 사용 면책특권""을 신설해 주세요."
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
"화이자 백신 접종 후 '장기 괴사' 및 '악성림프종혈액암'을 진단받은 고3 동생, 청원부탁드립니다!"
아이들이 아파트 놀이터에 놀다 아파트 회장에게 잡혀갔어요
"불평등한 과세로 인한 가상자산 시장 ""억압""을 멈추길 원한다 !!"
전두환 전대통령을 국립묘지 안장해 주세요
코로나19 백신부작용으로 와이프가 죽었습니다
NHF 리츠 공공임대 조기분양과 분양대책 적용 확정해주세요
"*** 후보 **을 이송한 구급대원들에게 경위서를 쓰게 하고, 근무조까지 조정한 **소방서 간부들을 엄중 징계해 줄 것을 강력히 요청드립니다."
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
가해자가 우선인 화성시 **읍 소재 ㅇ초등학교 성추행 학폭 사건 청원
별내동 물류센터 건립을 막아주세요
인천 빌라 흉기난동 사건 때 달아난 여경의 파면과 여경들의 체력기준 강화를 청원합니다.
"백신 접종 강요, 백신 패스(백신 미접종자 패널티)를 없애주세요"
고 ***군 한강대학생의문사 검찰원점재수사촉구 청원
백신 패스 전면 철회 요구합니다!
경기도 버스노동자들 사이의 노동조건 차별 해소를 위해 1일2교대제와 준공영제를 전면 도입해주시기 바랍니다
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
현장실습 유가족들은 더 이상의 희생자가 없기를 피눈물로 청원합니다.
아버지가 제 결혼식을 2주 앞두고 화이자 2차 백신을 맞고 돌아가셨습니다.
2021년 제 32회 공인중개사 2차 시험지 오타로 인한 피해자를 구제해 주세요
음원사재기 1호 가수 관련 사건 철저한 수사 촉구합니다
피의자 신상공개 지침 일부개정지침안 반대합니다.
지게차 사고로 억울하게 돌아가신 아버지의 한을 풀어 주세요
**** 거짓광고 및 이용약관 미이행
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
"“****의 ***, 악성민원으로 인한 행정력 낭비를 막아주세요.”"
** 길고양이 연쇄 살해범을 제발 잡아주세요.
백신접중후 심장혈전으로 사경을 헤메고 있어요.
주차중 문콕피해에 관련한 대책을 마련해주십시요.
코로나 백신 화이자1차 접종 후 더 이상 어머니를 보지 못하게 되었습니다.
백신패스 폐지 청원; 개인의 기본권을 심각하게 침해하는 치별적/반인권적/위헌적 정책
모더나 1차 백신 접종 후 사망
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
프로야구 리그중단과 관련하여 KBO *** 총재의 개입에 대한 진상규명을 청원합니다.
8월 9일 화이자 1차 백신 접종 후 몇 시간 뒤 남편을 떠나보냈습니다.
"연차선지급, 수천만원 환수! 이것이 포용복지인가요?"
제주도 모중학교 학교폭력 피해자 엄마 입니다.
"질병청과 식약처는 머크의 경구용치료제에 대하여 비용대비 효율성(효과, 안정성, 가격)을 고려하여 신중히 결정해 주시기를 강력히 요청합니다."
군대 내 길고양이 학대 사건
재개발 및 재건축 현장에서 시공사의 갑질 횡포를 막아 주세요.
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
화이자 백신 임상부실로인한 접종반대 및 치료제수입반대
서해선(대곡소사선) 탄현역-야당역-운정역 연장사업을 올해안에 조속히 확정시켜 주세요!
[긴급상황][도와주세요]16세 죽고 싶을 정도로 힘듭니다.폭행사건 도와주세요.
해외 입국시 PCR검사음성확인서 영문 검사지에 관한 청원 드립니다.
악덕 집주인을 만나 바보 아빠가 되었습니다.
"여성할당제, 즉각 폐지하십시오"
*** 검사의 핸드폰을 풀어서 진실을 규명해주세요
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
제 남편은 아스트라제네카 백신 2차 접종 후 8일 만에 사망했습니다
화이자백신 접종 이후 제 28번째 생일은 뇌출혈로 돌아가신 아버지의 기일이 되었습니다.
코로나 백신(화이자)2차 접종후 기저질환 없으시던 아버지가 돌아가셨습니다.
주민동의 없는 ** ***리 자원순환시설 건설 반대합니다
태아목에탯줄을 감고있는걸 38주간 단한번도 탯줄에 대해 설명해주지않아 태아가사망하였습니다. 해당의사의 의사자격취소 시켜주십시오
국립공원에서 야생화된 고양이에게 먹이주기 하던 캣맘이 계도하던 공단 직원의 눈에 뿌린 독성물질이 무엇인지 제발 수사해주세요
***과 맞먹는 재개발 비리의 온상 부산 ***구역 재개발 조합과 시공사 과다한 폭리
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
요양병원 잠자는 약물로 생명이 위독하신 어머님을 도와주세요 !!!
백신 부작용으로 인한 뇌출혈 사망
불법촬영 범죄 제대로 된 규제를 원합니다
동물농장에 방영된 반려개 트럭 학대범 강력 처벌 해주세요.
국민 98%는 종부세와 무관하다는 이억원 기재부 차관은 통계 근거를 제시해 주십시오.
기획재정부 유권해석(2021.11.02. )의 예고 유예없는 일시적2주택 비과세 보유기간 리셋철회를 촉구합니다.
태어난지 6시간만에 신생아가 병원에서 핫팩으로 3도 화상을 입었습니다. 신생아실CCTV설치 의무화해주세요.
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
"백신후 생리부작용(생리지연,생리불순,하혈 및 부정출혈)인정과 시험관아기및 임신준비중 백신패스 예외시켜주세요."
모더나 2차 맞고 19일 만에 사망한 49세 가장의 아내입니다..
제 아내는 화이자 백신 2차접종 3일후 지속된 발열과 함께 급성뇌출혈로 쓰러졌습니다.
위드코로나..그리고 백신패스제도..
화이자접종 후 엄마가 벙어리가됐어요
백신 접종 후 아버지가 돌아가셨습니다.
요양원 치매 환자 등에게 동의 받아 행복도시 소각장 부지를 밀실 불통 행정으로 없애고 자연 생태 지역 전동면으로 떠미는 세종시는 폐기물 처리 시설 조성을 중단하라!ㅣ
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
"화이자 백신맞은 아이의 죽음, 그리고 반강제적인 백신패스를 반대합니다."
단체급식 영양사의 권한을 돌려주세요!
스토킹으로 신변보호 받던 여성 살해한 30대 남성 신상공개 요청합니다
잔소리 한다고 친누나 살해 후 농수로에 유기한 남동생 사형선고후 신상공개 요청합니다.
코로나백신후 40대 남자 돌연사
접종 강요하는 '백신 패스' 결사 반대!
성남 **마을의 남녀공용 전환을 촉구합니다.
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
"백신 부작용 '인과성 없음'이 아닌 '인과성 모름'.. 백신 정책, 현명한 국민들의 판단에 맡겨주십시오!"
요소수 문제 해결 간곡히 부탁드립니다.
소상공인들이 지킬 수 있는 법으로 바꿔주세요
헬스장 백신 패스 도입을 반대합니다.
요소수 사재기 부족현상 해결해 주세요
여성을 마약성 물뽕 원료를 술에 타먹여 성폭행한 약사 강력처벌과마약관리법 위반으로 처벌 을 원합니다.
건보재정 갉아먹는 사무장병원 잡는 '특사경 제도'를 조속히 도입하라.
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
부산 임대아파트 분양사기당한 240명 불쌍한 저희 얘기를 들어주세요 .
억울한 고인과 유가족에게 힘이 되어주세요
직장내괴롭힘법 이전 괴롭힘도 법 소급적용 해주세요
청소년 두피젠트치료가 보험적용되어 중증아토피 아이가 평범하게 살수있도록 도와주세요
부적절한 의료 행위로 골든 타임을 놓치신 아버지가 세상을 떠났습니다. 과실이 있음에도 과실이 아니라고 주장하고 있습니다. 제발 도와 주세요!
코인(가상화폐) 작전세력 사기꾼들을 엄벌해 주십시오.
백신 접종후 '원인 미상'으로 돌아가신 어머니의 한을 풀어주세요!
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
다문화가정의 고령의 부모 초청비자 관련법 개정이 필요합니다.
학교 교원업무정상화 실현해주시기 바랍니다
백신부작용으로 인해 급성백혈병에 걸린 저희 언니를 도와주세요.
오너일가의 이익을 위해 소액주주가 피눈물 흘리는 **홀딩스 주가조작을 엄벌해 주시기 바랍니다.
"2학년 초등학생 반 전체아이를 정신적, 육체적으로 학대한 담임 교사를 엄벌에 처해주세요."
저희 아버지는 화이자 백신 2차 접종후에 사망 하셨습니다.
골프장 갑질과 횡포 이제 정부가 나서야할때..
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
코로나백신 위험성을 알립니다. 접종 후 혈액암 진단 받았습니다. 접종강요 중단해주세요!!
공동 주택에서 발생되는 층간 소음/벽간 소음에서 살려주세요. 현실적인 <층간소음방지법>을 만들어주세요.
백신 미접종자 출입금지
백신패스를 완화하라! 백신패스는 손님패스입니다.
직장내 괴롭힘 금지법 강화해주세요.
친정어머니가 백신 부작용으로 급성백혈병 진단받으셨습니다
지역아동센터 및 사회복지사의 국가주도 처우 개선을 요구합니다.
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
장남 백신부작용으로인해 뇌출혈.저희형 도와주세요.
요소수 파동 정부에서 해결 부탁드립니다.
코로나로 접종후 백혈병 진단
내 동생이 백신접종 이후 뇌출혈로 쓰러졌는데요..
시흥시 ***중학교 설립촉구
백신 패스 반대합니다!
인권 사각지대에 놓인 재중동포 간병인들의 호소문
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
아버지를 음주운전으로 사망하게 한 가해자가 집행유예를 받았습니다
'영토교육'은 다음 생에
백신 이상반응으로 제 삶이 망가졌습니다.
2프로라는 엉터리통계로 국민갈라치기를 멈춰주십시오
63년생 아버지가 화이자 맞고 사망하셨는데 저의 짧은 소견
"""*******"" 52시간 근무제/3개월 탄력적 근로시간제 위반 및 해외근로자 관리 사각문제 개선을 건의 드립니다."
엉망진창인 정신병원에 대한 코로나 방역 현실
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
정부 공공기관의 공문의 파일형식을 HWP 가 아닌 PDF로 배포하기를 강력히 요청합니다.
불법 몰카 촬영을 수백 회 한 고등학생의 형사처벌을 촉구합니다.
**** 중·고등학교 학교 법인(*** 교육 재단) “단전 · 단수”로 인해 “등교 중지 상태”입니다. 따라서 *** 이사장을 고발합니다.
동작구청 지역주택조합 관리강화와 *******(*****) 집중관리를 요청드립니다.
"재건축조합의 무너진 민주와 법치의 정상화, 감독관청 복지부동의 위법유무에 대한 감찰을 청원합니다."
제가 국민 2%에 속하는 부자입니까?.
백신 인과성 검증 방법에 대한 설명을 요청합니다
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
수많은 신생아와 아기들이 고통을 겪고있습니다. 제발 도와주세요!!!
***** 불법철거로 인한 입주자 피해호소
화이자 2차 맞으시고 기저 질환 없으셨던 어머니 께서 돌아가셨습니다
"약물 알레르기로 백신을 맞지 못한 국민을, 국가가 사지로 내몰고 있습니다"
학교청소의 전면 용역화
국민 많은 사람들이 참여하는 공모주청약.. 높은 청약수수료를 없애 주기를 간곡히 청원합니다
요소수 해결해주세요
"연일보도중인 ""층간소음 살인미수사건""경찰대응문제로 인천 **경찰서를 고발합니다.이건은 층간소음 문제가 아닙니다(가족 입장)"
오피스텔에서 남자친구에게폭행당해 사망한 여자친구를 죽인 피의자 남자친구를 살인죄적용.신상공개를 촉구합니다.
동거 여친의 이별 요구에 격분에 살해후 19층 베란다 아래로 여성을 떨어트린 30대 남성 강력처벌을 요청합니다.
백신접종 후 사망한 고3아들의 엄마입니다.
동물병원 진료기록부 발급 의무화를 통해 보호자 및 반려동물의 권리를 보장해주세요.
저희 시아버님이 백신접종후 백혈병판정을 받았습니다
1982년 4월에 일어난 우순경 총기 난사 사건 사망자 위령탑을 세워주세요
지적장애 남성에게 묻지마 폭행을 당했는데 경찰이 솜방망이 처벌했습니다
백신접종 15일만에 제 딸이 사망하였습니다. 억울합니다.
저희 집 강아지를 물려 죽인 개의 견주가 처벌 받을 수 있게 도와주세요.
제 동생이 화이자 접종후 2일만에 이세상과 이별하게 되었습니다
"건축사 자격시험 문제, 분명 출제 오류가 있습니다."
